N,P,K,temperature,humidity,ph,rainfall,label,yield,fertilizer
26.467131779621624,38.46467579041427,26.948812724311964,35.319449656464265,57.246406950239646,6.094662474848628,83.84439727341773,mango,41.016431299018336,Urea
48.1244351892058,49.58834318855185,18.04921224543397,20.65813799543843,79.77819193933392,6.8628208697455575,95.61365656993428,maize,48.45200761650266,MOP
68.66815861928275,60.15918678149972,32.15044084447618,25.794281308093982,76.73370296030096,7.3705754002099955,186.6105588821013,jute,61.577213784066984,MOP
38.07046251369181,49.09746417315069,46.44821790983243,29.758632397702126,82.0687522883314,6.5580141636048985,43.09043360923127,papaya,45.75615868500276,Urea
29.396526773628977,42.94696101101067,32.991149188658,27.41287487132212,43.7199504249379,7.868090148483811,150.51906726050456,pigeonpeas,49.699005944941156,Urea
99.21280581223236,45.22294953443468,23.930681720967115,17.944279917806988,69.94581755577195,6.245316651294361,45.45696763753547,maize,44.20077546667705,MOP
36.42186754796427,121.58019679994356,140,25.16649365326253,88.3428464524213,5.742349828872415,82.30409866893348,apple,84.54021159999833,Urea
103.91979338940918,34.96186652955183,35.47680595280609,28.466576105885455,50.17222286401392,5.992010695867147,148.3866552246274,coffee,61.40302140804841,Rock Phosphate
80.57975066306811,101.16731993711305,46.829551856511095,30.403978037120822,78.33922948431696,6.355242670719751,90.11644634258117,banana,57.58437556184672,MOP
57.46811825380443,63.86608899259278,80.09974208815275,20.86059152669125,23.156487381045714,5.771965335399752,96.75637258069997,chickpea,53.44473443396048,Rhizobium
35.70149950087246,67.95268980921762,22.37331981793468,22.660429993033155,27.49201562074331,5.552828919433125,81.44886604926707,kidneybeans,35.37471602502873,Urea
40.390590779860275,66.93031309843228,60.56417018295626,31.328378669501433,100,6.509081167552463,70.84408220293578,papaya,43.662021060214165,Urea
14.514721214840952,37.38761138828212,21.97271146496526,28.55046805581722,57.52575624749001,5.3994963748209415,71.21596101478113,mango,36.71836095553939,Urea
21.507340760031905,52.53989542993124,84.66661299997753,21.138561767033938,20,7.684341383210269,70.08604201192668,chickpea,49.11844104206472,Urea
8.800935283744739,138.31543846436696,140,23.26226353477848,96.39175092858245,5.773469460869338,71.10050546553958,apple,76.687367962225,Urea
98.91870577289859,9.708951745419785,44.034351537203484,28.00729612269453,95.11814661316528,7.037788584639884,53.38108880738779,muskmelon,38.634437925755385,SSP
116.44538671173405,25.893691622009605,50.03358824224658,23.980168474432237,94.18805381716724,6.159669344773142,56.16090350044355,watermelon,50.15513761460789,SSP
2.189459977999194,63.110549130893396,23.741510398428435,30.03228077943332,53.44541166469189,9.082279431367484,43.203802349551786,mothbeans,32.50471911374373,Urea
14.002843200185648,69.02823470520075,15.27220162084109,31.09156337981541,38.665983196060836,5.392610024797274,172.18697074860575,pigeonpeas,52.54673376530588,Urea
27.75709233258418,69.69005882464758,85.49464179008682,19.12842512598645,27.01306825281662,6.778654472362156,78.07564436321513,chickpea,45.716690988412395,Urea
0.12546030395395516,22.498633721411178,15.877237695022007,21.606577216514154,87.11310753953501,7.280769297666247,139.95037876193663,orange,33.45035326782259,Urea
95.98322534776791,5.19126118133822,46.74151583892988,27.295080614437566,92.6523562069226,5.664964353188287,38.08267490644115,watermelon,42.68297407218117,SSP
11.328509280692963,48.48183755356631,20.320510541378543,27.78322958157047,81.15966503491632,6.536938654364151,31.104969130749005,mungbean,33.50651069878051,Urea
32.86425401772753,62.065292772075665,18.44381130005324,22.357498816437204,36.16888021275304,6.519428035753444,212.70985453616265,pigeonpeas,59.682301564020506,Urea
78.25846801503951,45.821868946536405,13.0130164952995,21.248245726667076,70.19566514239239,5.9929791106574655,55.79564485207891,maize,48.31141408398928,MOP
27.88521344011163,0.7637008231526163,26.775800948668167,25.85947543154799,92.77359728163144,5.682909197118886,142.93554528888427,coconut,39.829536936230966,Urea
24.75958581629835,50.086150481945886,33.11594620102434,26.9692164502308,52.95215040182499,8.263461026624906,54.93179920794711,mothbeans,37.633328271657,Urea
26.111489587509677,130.48660332391884,140,10.886991894398221,87.38605924624561,5.843873053060819,80.69160648725799,grapes,76.65772488431539,Urea
68.37063677806765,57.811926937535155,50.79624340422475,43.29617306654248,99.37189102917941,6.110544160204984,29.50448219148309,papaya,52.29704699453984,MOP
114.71154294731826,29.33504114043594,16.98267171397488,21.977879160005145,81.93340409358979,6.65287479475727,43.86042651491012,cotton,52.47761477125549,MOP
20.523633596095927,70.8972128989213,18.181813056993583,28.172304236076865,59.676046865953296,7.1622513422926595,83.23400339396812,lentil,30.31484259166073,Urea
49.26127064601036,67.69452995581953,19.648432735386145,27.68288468179147,64.39887545018726,6.527077228779766,69.5549087134357,blackgram,50.91582359181126,MOP
19.765151016976684,38.659901298130926,24.219270949324788,28.22687311967434,90.01811894035835,6.527080903465708,61.14453398923054,mungbean,26.792766389562985,Urea
29.612041086692553,54.6773050539529,26.676768284255605,28.958013646772137,83.97085764036677,6.782070727464597,72.01588449656705,mungbean,34.48395573280126,Urea
7.879696723143784,140,140,23.371682435702994,89.917857726394,5.791494811986629,105.96907138306058,apple,78.39774729361395,Urea
39.73260341779085,75.58841945938195,27.462208881838563,26.285508709255744,49.82550469830713,6.021976819572375,121.76348445570508,blackgram,38.587387426970416,Urea
18.000395952917085,11.788004775430425,46.212934760141415,24.084812087636333,94.21022073604077,7.315894421775932,112.21335242679942,pomegranate,30.94221460737377,Urea
25.37928841555704,9.443142377261896,33.96524234032565,27.851482342194185,88.70283983304215,6.19865152991851,217.09706228572355,coconut,56.885715861859175,Urea
0,127.01963713604383,140,26.20408474522829,79.75307462886929,5.7331568404082605,43.83211297923417,grapes,71.83331963381161,Urea
99.96397526693656,23.37951367007617,55.10402917178149,30.259852968104713,92.39232084908527,7.211306818937619,24.880800882482514,watermelon,48.11996873403979,SSP
45.75166161567533,65.99691695017528,47.0606169529115,34.08116092788328,86.1938983350478,6.251262464544964,113.01021847954419,papaya,55.56240573299682,Urea
41.346064551579516,37.97944842236158,19.69035446510514,29.401997899376816,52.46762323228771,7.2185601945349696,37.35430476630912,mothbeans,31.55582986541591,Urea
18.19695603489074,57.540211155034626,23.941402214004327,27.413884849319064,59.25707121900322,8.355463544482342,69.48596267741135,mothbeans,41.09432502153803,Urea
46.28741106174882,67.1032350579073,18.947515804367924,27.942966390075625,71.80872750492283,7.075301498942058,101.46787270207243,blackgram,50.2784924441427,MOP
16.72707631282465,54.05054223726956,17.661710845114417,31.422780237154903,91.27158815533258,7.197706188487161,20.219245634956767,mungbean,32.5888674626721,Urea
0,59.475768584013124,21.1674450582969,27.46174963354545,46.790173734971034,4.977265683779358,104.2616676014436,pigeonpeas,28.568199569346994,Urea
0,57.10618692677522,19.06857625786599,23.26137494913363,27.644549435960023,6.528145375114071,137.35917997388833,kidneybeans,42.02641376108091,Urea
18.18480371721721,0,8.966433595018076,14.583056136779016,93.53114162442893,6.08400387716224,113.90113767999941,orange,33.255626714350335,Urea
118.49298461389381,25.26104824983296,58.620767184333005,27.255595602310073,96.70656698941056,6.826192230291232,44.8412108718525,muskmelon,48.00591153205132,SSP
80.95842795583549,22.145254179107578,46.05318926383431,28.485647239003924,95.47470116071725,6.687499918123578,35.302990243322505,muskmelon,47.39623632074275,SSP
117.00935358530567,49.40743482152122,16.07241240704521,22.550902728616226,70.03558505977922,6.621621572180671,87.9418972032554,cotton,52.60983859589161,MOP
116.86592003111211,46.53680207243156,36.6317328899099,20.800128674314575,53.36235137318676,6.844524313028151,135.76750505411437,coffee,61.228140461991835,Rock Phosphate
58.70267744329523,61.79875408642298,61.05326439134726,18.89162289402823,22.716531700233915,8.709198916906802,67.53104627711835,chickpea,54.428654790893084,Gypsum
30.34175082501021,16.726360731909594,28.09955218182353,28.26984271577202,95.13056954880336,6.456243005822813,140.77865991591824,coconut,44.472752459499375,Urea
106.08444103144988,67.54167621600799,62.419549115183514,26.361886918929446,77.3895992618944,5.579029426369064,113.59547344102552,banana,68.96404822208922,MOP
24.1359851591164,79.09920049636276,17.14566599480708,25.289087590649675,70.48781079268883,7.419248882568064,41.23273388913332,lentil,27.916740777487153,Urea
3.905060092160756,62.446193170431265,27.11000468337948,29.463263145861678,50.33207531935681,3.5,73.84073815218892,mothbeans,29.894348629560948,Urea
20.082421299211727,118.52787989090578,140,13.077626679485324,81.61888384161905,6.262582231650286,68.81936198597121,grapes,73.96877688615112,Urea
110.2413055082401,21.60762853710431,47.868087127388975,30.192844995549923,97.03795011808236,6.152261713613843,50.40282227201131,muskmelon,54.735569828290984,SSP
25.943699330148007,69.5923786787358,85.08346866680111,20.35344755114076,20,6.5441250410574225,67.24306507351463,chickpea,44.994015881995274,Urea
92.33169248022743,94.15638527318485,51.9728305474024,25.11238527173156,81.21493609369718,6.2653939894655775,102.59521101522833,banana,67.7689888758179,MOP
18.295623991862946,65.00779029166854,16.47353829371954,22.569421571747007,62.534271534244795,7.008923958554712,68.79126199661002,lentil,36.998745931555206,Urea
16.99489929575202,75.63648207,75.82941279872351,18.68908108458128,20,7.508464191735901,72.01245685594115,chickpea,39.714015377479775,Urea
9.881914194878387,24.619915299738448,17.54212472034088,26.445258032605707,55.70406282634871,6.437378829338459,89.48291881280497,mango,42.26522013140034,Urea
19.838333125197874,36.91130021218177,13.705165971597213,25.752911847955428,68.21674158922764,5.5853393728779945,80.89437028403124,mothbeans,23.49490501975672,Urea
28.865032734768302,53.242288429137666,2.7663604024582025,30.209020745560792,47.32921952793961,7.287245629771558,20,mothbeans,31.124735649194093,Urea
34.00864993636605,34.12128286633072,7.445224162106064,18.524521729306876,95.58514727301323,8.081573477995292,113.66207383343303,orange,44.3457212829812,Urea
93.01193006352923,41.915963391374525,17.860033673257032,23.106455115595864,55.50672547570651,6.001363859913894,97.28804524544907,maize,55.426445161676426,MOP
12.675023121259345,70.71443358573389,25.102468558677778,24.715685748356403,29.312951131302626,5.996109885542498,163.94412616924492,kidneybeans,36.96959752882135,Urea
19.750682524095183,68.40530085219838,17.663228764099706,31.10425502798915,67.51652032440724,7.269648498018692,61.70650622124028,blackgram,42.938985771475515,Urea
81.69758792954275,3.3189203906742843,53.54605723034084,24.214803971284052,78.09495543080878,6.411557176709114,55.38128848652218,watermelon,45.08541636828258,SSP
62.81959144087261,55.74725934313865,46.15090881763219,45,94.55056044303747,6.967193815052148,147.925742406805,papaya,61.6088396753115,MOP
26.440471733722788,136.33376887628287,140,22.426894330969834,94.58311813889793,5.4863167076181165,98.62184481311002,apple,88.10320339647095,Urea
17.88408255044463,64.94777800074783,25.31053423171084,15.943835900670972,23.35232696458248,5.896225043158774,82.15611020036556,kidneybeans,33.35221467488653,Urea
50.81745192798287,64.0557654746015,87.92568139292845,18.879221345201632,20,8.0519449721756,100.4713337549895,chickpea,45.398836797915514,Gypsum
39.90589695008056,52.6739340710064,22.648150057765427,29.117310540047683,60.393027284191454,7.4593895615529,92.69235785632709,blackgram,44.01867739375754,Urea
18.00712451390752,26.839596808889823,35.277982384239714,31.296270245955757,50.38885293655996,6.459200177335625,114.98385245553234,mango,44.87477128032357,Urea
36.996422747745314,133.66543485686486,140,16.806602640777978,86.3392423530858,6.427200633126177,114.79352489545164,grapes,73.54572908251663,Urea
34.74334320339262,51.40220585969581,12.112407795076603,30.57049071366325,56.23417491247834,9.5,42.404306843605404,mothbeans,43.54386558243271,Urea
54.23395580049678,62.08369223580468,71.76055075784757,19.647121517120276,20,9.199595575108203,44.90844957419334,chickpea,51.97524231400839,Gypsum
11.389600919090197,67.44527475046172,12.195615374107902,35.976656255181275,46.01991720809843,3.667472522405218,59.53622776629301,mothbeans,24.638398684777513,Urea
129.3762906960857,46.10319504223591,27.31090731458644,24.051630534155038,84.66273817554189,5.887466222424659,78.9054756705336,cotton,58.82453590982945,MOP
21.232752831344072,18.32362295911187,22.042007168875223,26.36697643635385,47.072096373310565,5.009137782777374,69.91199734159585,mango,37.00354528319864,Urea
22.244664688830603,24.291312260862316,33.97554031352551,27.03844101307499,50.698505491355185,5.163901218015194,108.91277148901094,mango,35.16405584963895,Urea
61.79193454151479,69.06573305462993,51.30328555143168,38.03727051343449,98.02641084847552,6.433051915001462,137.5526224376121,papaya,68.56267301961459,MOP
59.02333973657472,39.70636442091644,42.46314388032924,28.499424853411252,87.14474087903854,6.926494571008069,192.16586300531316,jute,75.54422292598493,MOP
79.86843433311863,14.736412815666935,44.76529338630474,27.863125197732685,94.85674741109412,6.197817711320718,20,muskmelon,41.28971613304411,SSP
28.129457660849983,24.30922618979323,27.265123833652638,24.322005622081978,51.18812002594856,4.243597654293416,69.95134563092026,mango,35.485219514119926,Urea
23.383247518058774,8.72979494502101,10.506632311589739,25.69631363839897,95.11517615682996,7.380918686916779,102.10158254198083,orange,39.43693792087391,Urea
99.19961232816772,52.48527791153385,31.661470094255183,24.401938437936927,85.73418292047042,6.166510662626371,277.1860964815898,rice,88.18798118715186,DAP
20.272190420432807,62.248407492044414,11.510951722751518,20.790998666767212,20,5.930550932411002,111.44852698760936,kidneybeans,38.88732902747515,Urea
7.386174745317138,124.05829314941403,140,19.913700307596457,88.47493927772535,6.9853237895619396,125.69986128141484,apple,82.19091331819034,Urea
28.645869019410938,78.44808151361669,18.188753434309163,24.124715607773258,25.717856581819177,5.69743778251142,86.09100460958358,kidneybeans,29.983098204508238,Urea
1.460559427689244,34.50032747514264,25.877242527255486,32.18941343068068,50.866655027155225,6.319105364132792,103.27449920802971,mango,32.26524596061581,Urea
43.63402044929454,57.3381676771209,11.829451451965173,27.00608396108115,65.18509338204122,6.787620498167692,74.83387202031878,blackgram,38.956785807786474,MOP
15.707169051810634,22.85656894039694,40.733451866062275,30.676915451239985,96.86921212630719,5.990458040383974,209.08628447180214,coconut,51.297737888830625,Urea
48.18693414277275,51.68536959033688,57.81579374598486,24.744309800267118,92.9630441380261,6.936184337914672,131.8320109153349,papaya,47.388900054047454,MOP
9.835387500833228,4.7984781308322315,2.0402736238216908,20.472148193880205,97.9550202099184,8.062643425878173,84.33154112839107,orange,37.94367812780917,Urea
78.36563490263951,36.5566436720951,43.387331583076495,25.59221415673753,71.85384865688157,7.090280344767723,193.86619665704285,jute,63.01994377187114,MOP
83.13364632950763,35.85501428227132,31.866945285127063,25.02813400786452,74.74358567002575,7.9902142926112925,143.72074955371247,jute,67.74303593572466,MOP
27.155974559333384,66.31396915625359,14.411165496053354,24.650863910813573,62.58424290131534,7.722058013505132,29.30357220612475,lentil,34.90917769279634,Urea
72.89329599447883,34.61859215150718,29.07297191944614,28.384355837808513,83.89137167050546,6.9258190541594375,172.79240969867837,jute,69.89680712254125,MOP
48.06821005266946,58.1668850539363,46.79808315826285,42.48604156297411,99.6608997903732,7.427640516522061,74.48894451925652,papaya,47.77284672449957,Urea
106.05819271072282,85.03208788189772,49.36215028752177,24.670733658699593,76.55291527336293,5.5245031898430765,111.7357981769579,banana,74.43371170419505,Lime
25.374861918466777,31.195787629887185,30.195010332012963,33.97237752910952,40.26266776036875,4.967484035834785,97.2127563106545,mango,31.854755688978322,Urea
26.67409820288495,119.93982665390601,140,25.99505993380756,95.95427628786211,5.541751513402492,80.80533604548829,apple,80.94130228445961,Urea
8.331751579891154,44.956558171727465,33.691079361869896,33.673721439919824,48.03585669555489,7.313343371684079,82.16115406068663,mango,33.260129070452415,Urea
68.6128700697564,72.67477124692418,51.19075850128856,27.631389750139324,88.11125834019953,6.8956388212283235,36.45072449881502,papaya,57.30597830664857,MOP
26.877652402918656,43.31786916508368,17.311467554547818,29.51671250590879,81.02700793479613,6.756428250762639,35.325840687496424,mungbean,29.710888566046943,Urea
16.342162031672437,12.496942867007244,15.736792178175278,17.68200923681525,100,6.535438809036095,99.11432274668464,orange,33.56605058660069,Urea
9.289590035725347,58.5754819660556,18.667003142662534,26.48447589017314,44.643514790086016,4.812373648455212,199.18766731103307,pigeonpeas,40.973950063106706,Urea
83.35946004574448,19.47913765236396,30.8214775767468,21.7339220305188,64.42388445151437,7.676205581375821,162.19252476010558,coffee,65.73682012716115,SSP
23.13873601913483,62.207174788090676,19.85682969094221,26.04412156004386,20,5.9291101440499325,121.37518917967081,kidneybeans,36.95823193249001,Urea
43.03103632073568,51.8784102636544,46.9573167333367,39.94187808801431,94.87863762586865,6.880730013030021,223.53410202520965,papaya,67.13943114845274,Urea
78.4549147010608,48.86176480879332,44.472246376172265,20.478094756219576,84.38406172781839,6.496392684773193,215.81147600543673,rice,76.03374638117802,DAP
120.12850630072275,37.53114625998306,12.870588055737198,20.93932600016349,87.26841199693744,7.304607037587839,64.97830218130834,cotton,54.80057007919872,MOP
27.28799694521145,140,140,28.868905738305827,96.35760272279765,6.348767793769409,94.51741315442924,apple,94.87269491570198,Urea
95.10268411183678,22.436161367791904,40.228313137582774,32.41812121938224,92.19755761770601,6.4538245785695745,40.6513977077193,muskmelon,42.20832994278698,SSP
111.84550603979697,88.03329050463897,55.88758295330275,24.451161326694386,76.11321561355962,5.713864906657494,135.8971492588795,banana,73.30213331418057,Lime
113.36609627476791,22.52709334822836,20.392364865178585,25.698094883648547,70.53146834255693,7.609965349903684,183.87536686769127,coffee,71.8501241256231,SSP
59.872212940800715,39.6737761251703,41.967698266152354,41.880794467960605,91.4854338320692,6.3011380133689014,88.02384561699941,papaya,49.942963877510714,MOP
95.60243358664634,26.039969841478786,62.10496856163087,29.224903114262364,87.0694392525568,5.81748135371679,41.26651097050017,muskmelon,58.052296850902984,SSP
4.911191387173906,52.25268181571883,22.41706885457809,24.282456931379294,56.1334854543622,5.695807171816311,45.31243271956028,mothbeans,31.252308605060776,Urea
75.00236503687763,48.651215712859674,41.792334195485985,30.3133325963175,87.16061093736334,6.081661784560221,154.61094200916432,jute,62.709215299815995,MOP
108.30183444545146,37.92267223509605,21.592560629924563,21.22180561071078,69.82386179359831,7.787659226636861,73.02849810281037,cotton,48.028437039438415,MOP
37.556665368828355,51.98994140963829,36.51592267724447,27.949265099365718,59.974038929616576,8.472164227091312,45.159972076250675,mothbeans,36.011821142383575,Urea
77.15032608580965,37.568271043360994,37.60985244727506,19.048596641666606,85.63996108610122,8.20244001170765,265.0279887142559,rice,76.04012161652828,Gypsum
75.47958435490361,46.713519432742224,43.060489981790525,23.449309474614044,77.88397634539476,6.323133671760669,169.0422293221195,jute,69.88112188990608,MOP
117.0751126462229,46.38209962361066,13.126272372933991,23.13270962840992,82.53499049428726,7.899508998858949,84.26154121648449,cotton,56.5832753299673,MOP
30.28532140334356,122.60768190232884,140,34.75708148895083,77.79866817161445,6.6003189726416265,100.86712004699132,grapes,84.06681399040652,Urea
39.18124924910638,77.14715560461221,15.25141449614804,18.555015963806454,24.037089318032965,6.091154968908073,97.63820619911102,kidneybeans,45.32484349257025,Urea
70.86551253917092,39.9229184286939,17.43296033128659,27.054360466243978,65.32641784052575,6.303914773524584,20,maize,39.00394510057545,MOP
8.733493579241557,55.00917691033052,16.082515373516763,34.76540851551647,40.69689276525099,7.942681850267068,184.73503195930917,pigeonpeas,50.49938130066135,Urea
98.14115000165317,24.11908111363087,27.626737189632628,29.259290064476264,39.54895664557847,6.8093975594231315,178.36547520884432,coffee,55.52390265573967,SSP
111.31391622065925,66.79220473714425,56.076490596919875,29.935180440428525,93.22327103861178,6.360247421499723,103.77511905350235,banana,71.25480111586228,MOP
43.03433589420174,74.3460220603111,27.481564543255956,35.298494611944086,58.73686922041275,7.26893640831892,66.23805551872007,blackgram,44.97046353137699,Urea
14.367288681407791,129.5520706399468,140,22.25270371751423,71.42439230566261,6.137172177750873,67.45394653559644,grapes,74.7965755860211,Urea
15.220513560500507,30.52194401594666,31.68237448134814,29.46776897202143,48.24864118568774,4.957413429271526,94.62248165307133,mango,33.33825417717005,Urea
72.12363275489469,49.96533664436903,21.81025454152609,22.06817935576177,77.6602749079943,6.044134450935979,95.17113426767183,maize,52.40128082389399,MOP
33.40838040742719,16.12230879744216,26.46908102316238,26.596862081809093,90.47773832344107,6.252985053708254,205.36554856792927,coconut,50.07022365215715,Urea
89.44363474402867,7.184008163339133,54.56118130660239,26.8954722973578,95.61639824131242,6.528197296991903,37.07589680946935,muskmelon,35.90429931321465,SSP
40.142770208264025,64.99575274381148,12.470472287000813,23.201579955119,62.81539370133097,8.267032455376961,66.80322858863252,lentil,34.963107396481014,Urea
14.263075121353193,76.15509442675229,25.323229942272924,21.77402937480886,20.05859467121148,4.959492391872423,128.85989528312217,kidneybeans,43.974483517409965,Urea
72.88379229838104,75.1076566495407,52.07116264417829,28.198444690770337,74.2644968511939,7.1291926413955,81.80009879992755,banana,63.12015925603342,MOP
73.88799986547869,56.896641120962684,44.04828184622739,17.86406470000174,76.7386252011751,6.7422615092572755,239.7499133237945,rice,69.74954126417474,DAP
0,11.34928898897837,15.875260692238324,34.16393527283979,90.2549681725468,7.750591418376293,133.2936976917212,orange,37.302300704366196,Urea
93.60394939032697,59.10514246257494,32.2461725039932,24.35918454332249,93.26852927199006,7.699615649501186,184.43373073692695,jute,69.63648521093769,MOP
21.51419320554187,53.596547153161524,16.7162595548565,17.62359821339596,55.88521304180755,5.485670549795544,181.04496499726224,pigeonpeas,49.3479703556709,Urea
17.52238238615872,18.064099585314903,31.515786745456356,29.57077932833854,66.56719265927725,6.619942930026081,85.52009347212058,mango,30.578078587435538,Urea
69.48606221718829,34.88157554062069,20.413628058522306,22.969161912980603,64.53646447621924,6.757265707320189,131.13688836003183,maize,47.22380182683491,MOP
28.331001215169195,40.84952809908454,33.7795919540274,34.2797233230036,55.57245669918919,6.443302473139765,102.80923958549344,mango,37.632463761767596,Urea
26.131977810322024,70.28277955936974,29.75667881746457,18.559863429734605,21.925026418244464,5.272704859730705,129.2128997403484,kidneybeans,43.79107110055406,Urea
18.675756082999147,140,140,31.74961805826653,77.41896055169038,5.557977846324079,68.2987798881041,grapes,77.98090527117621,Urea
81.05078655766934,22.046904958795807,47.11496963747898,26.66052208601248,88.68729687975431,6.739095159300824,36.28263632886359,muskmelon,46.25226353042466,SSP
88.92431184574254,82.72058834246194,55.713680756312634,26.888279282478294,85.6907107312946,6.311971390977256,119.67701447502381,banana,69.7107953316109,Lime
18.499326970262253,25.058854344195616,20.2508251839263,27.59160913293802,97.39627554838036,6.034733294452617,155.87079552039685,coconut,53.702599885635166,Urea
91.37686742461828,24.236035889536023,57.27534272105708,30.612153987867664,100,6.299962098834205,31.153257048198704,muskmelon,47.75957875132335,SSP
31.942584876901204,32.90811639907421,27.217713999894947,24.706678841548616,91.52684868737377,7.125999099102707,44.087944125573024,mungbean,31.1893130859407,Urea
74.85141894708352,61.518219173980654,41.672503578474384,24.735101075818957,85.85932635972797,5.946248623389187,242.41181069090717,rice,78.635191942312,Lime
3.391908230849835,25.429740049557882,37.396583436236156,28.40276029119778,100,5.032877860684511,206.4708975242585,coconut,52.613897537725805,Urea
25.139097716766223,138.11128215191505,140,16.14404815226961,80.42063631403371,5.960757680232627,75.81585643265035,grapes,80.32181264497963,Urea
12.300556480167405,58.69762550618371,22.321069779710864,21.39386194716851,67.14097846715909,7.4181072223279845,50.05108904791415,lentil,25.10822325855615,Urea
70.65046076852364,67.19341595606116,53.440771322752234,35.227475739198375,100,7.458995886927754,70.12527822983913,papaya,48.29053838312065,MOP
29.94113821175546,127.0548152119159,140,23.7149984962153,94.95084625398455,6.113674192794589,141.32445089330116,apple,91.33693840746791,Urea
33.45813412032607,51.067049085099065,21.366773289940074,12.402804818284947,28.037994240518497,6.005091981777128,86.30122392879339,kidneybeans,37.40083046382972,Urea
108.17439298904583,28.696249916622904,21.992520995328945,22.316617285508524,50.75553989874932,7.376347488234065,149.55559488513097,coffee,69.41090824369755,MOP
40.21055050854623,140,140,10.946922717918026,75.41682353153377,5.387036649477855,63.718997603886265,grapes,81.7671001502192,Urea
38.39033412815238,57.37684752300663,31.59348402599049,36.76346407434419,45.25427590123908,4.986183972760056,148.39903835296943,pigeonpeas,53.595317897307496,Urea
70.33075038432132,45.315728267948806,48.617338280569754,27.478263817970678,84.25091288581554,7.275657491203626,132.5052683521971,jute,57.24856696371018,MOP
33.98343575741398,6.104563461315915,31.325904248873606,26.079992121326537,92.36166706975149,5.662185805646255,156.0534086746483,coconut,50.109704957261826,Urea
48.82892272637695,72.91424099321254,83.3826914319319,16.246859304743563,20.858264061471782,8.374763916768204,73.89152967245232,chickpea,42.625934577450735,Gypsum
6.240456445601526,47.03073392276211,14.885628757149236,31.19123252663942,61.165928271477505,5.863635086586514,58.302552614925446,mothbeans,37.244309210434295,Urea
78.58553050560594,49.61645495681023,42.95287675391025,22.208273807700948,77.9407286625691,5.415932573724216,155.5542085075641,jute,62.596134980432254,MOP
93.74907093435796,14.432370816194055,39.72910951625085,31.819077611393595,89.20627141551948,6.583423865423376,31.901809207956262,muskmelon,47.21382396412641,SSP
38.7263291525226,140,140,15.792131200791754,78.7633558810351,5.188247598491485,54.44782543457391,grapes,77.45161652864049,Urea
85.66020612978068,29.453234330099257,47.204685321434866,25.928063221797622,57.278990445126325,7.01202911904464,146.05451040898734,coffee,61.64868155418341,Rock Phosphate
87.53020978763631,39.38484931715875,52.54920078124512,26.53658575868308,89.20159466326668,5.936633201668858,271.97345287248504,rice,80.2758206960944,Lime
57.73229607912691,45.476675980837044,23.552178425290965,29.28001773396936,69.6712492515671,7.64611852773869,63.38000126992316,blackgram,49.249038298470126,MOP
25.865837728637732,53.508525336031035,14.680680639254401,25.99334613765037,69.47477191056284,7.151752740414436,31.082149292299416,lentil,27.325173832456123,Urea
92.92292739299425,58.15140325596006,35.014810230284745,25.28959244947506,79.18130029540885,7.009100124586344,240.8486658123269,rice,78.88800220687578,DAP
33.0384844966841,52.04525258036312,52.84166222685307,41.770012109473825,88.69856466672934,6.976043441022472,157.63575866554046,papaya,57.095438773528464,Urea
85.68243467735549,7.092691999300562,36.17217676501525,28.28618610768231,93.26950646548514,7.130863584198033,20,muskmelon,42.81478085706417,SSP
99.74853840251583,16.23853908535431,36.17835129175398,22.79893735906313,52.507709947146594,6.049331937267102,118.55328557271551,coffee,65.37370162824382,SSP
119.30159233179977,21.01885913589884,57.947916294963925,25.055456148110352,89.70116274086654,6.426234291349732,20,muskmelon,48.51697648094335,SSP
44.4492025503245,136.674730643275,140,35.46913411389367,87.12962139691149,5.93357093022245,79.88420337700656,grapes,71.55111627939789,Urea
34.209706660430406,140,140,21.69375891282489,100,6.032267772902712,130.67317373612758,apple,93.54146208164384,Urea
31.788599548133337,134.56829983087732,140,32.737337039346606,76.88395557092721,5.6967048839963335,74.42118298102761,grapes,82.81461132479266,Urea
98.38094565611561,32.50809283382346,49.20630031265745,25.47279880190564,69.84012765557928,7.343431469181579,221.33439512146538,jute,67.23130678363961,MOP
116.88616839552856,25.76929628917667,30.578981336698977,24.32574287267589,54.18943942194281,5.924373449893686,210.689851983513,coffee,73.62872347040243,SSP
94.44002486114314,56.514797955348335,26.409497719341566,26.648889101722396,77.62534527435618,6.974283917322134,129.18376440145914,maize,53.54121166982978,MOP
69.5699080204513,25.406852276844425,35.66448440734474,26.294271255813083,80.43828851054081,7.198100279699254,188.5814436322772,jute,66.36252631319378,MOP
2.513962810949927,31.97478653956138,40.25867069746898,23.80771686847195,91.51147258971177,6.031747383560444,76.77174400585227,pomegranate,37.24576082919313,Urea
22.23172708700977,23.226546039438382,2.87309928231117,24.59882243028533,93.65691428265448,7.127545824565263,115.00681919898702,orange,30.161977976033842,Urea
30.598353962633748,77.87081725589003,20.70638647014444,26.02583250258058,55.86584469528681,6.200881742006156,117.73790795655229,pigeonpeas,43.51027729000664,Urea
7.14712721155604,63.93187511751425,27.535248809053474,28.000577777589854,76.9777743436314,6.574291706775978,53.61829015167566,mungbean,33.145538593523284,Urea
51.537359333921685,84.87047193194562,18.329965263561323,30.29678969131117,63.98913262786769,7.056968824693651,67.52707085396312,blackgram,49.325179120798275,MOP
